ProductID,ProductName,Category,ListPrice
9499,try place,Books,90
7225,carry which,Electronics,457
1570,evidence box,Electronics,479
8240,foreign boy,Home Appliances,101
4315,coach bill,Clothing,475
8469,able remember,Clothing,276
7725,memory keep,Beauty,59
8076,commercial ahead,Electronics,77
7601,street nation,Beauty,431
1671,night seat,Clothing,299
4766,action stop,Books,153
5447,commercial industry,Electronics,357
3166,mission still,Books,141
5837,care cultural,Books,442
6456,message hundred,Electronics,124
4502,receive range,Home Appliances,411
6789,store per,Electronics,286
4041,over hair,Home Appliances,170
1930,modern half,Home Appliances,255
9428,it down,Home Appliances,410
9596,next in,Home Appliances,337
5621,later investment,Clothing,201
9348,quickly ask,Clothing,230
2625,animal along,Electronics,114
6480,democratic air,Electronics,437
6192,detail yet,Clothing,271
9413,job within,Clothing,71
8266,wide too,Home Appliances,409
6464,a but,Books,454
8354,but test,Books,300
4691,money arm,Books,380
7333,wind stay,Clothing,118
5857,full professor,Books,291
7250,building threat,Home Appliances,210
1560,similar major,Beauty,284
2284,blood late,Beauty,468
6385,grow half,Books,400
2676,career here,Clothing,433
8957,adult budget,Electronics,52
8930,purpose billion,Beauty,309
3005,adult question,Clothing,300
7196,protect our,Electronics,466
1201,father adult,Home Appliances,357
5015,allow consider,Beauty,155
1045,anyone top,Electronics,233
8971,enter north,Books,478
8069,trial letter,Books,301
2208,eat sport,Clothing,95
4540,single kid,Books,406
3565,type cause,Clothing,166
7916,science some,Beauty,496
7518,could check,Beauty,481
6009,probably for,Beauty,400
4288,lay sort,Electronics,79
8292,finish early,Clothing,369
3679,nature issue,Clothing,365
2593,thus night,Beauty,250
6464,offer beautiful,Beauty,84
6199,action break,Books,299
4575,simple late,Home Appliances,83
7621,able watch,Beauty,373
8474,soon upon,Books,196
2561,will need,Home Appliances,269
2686,stage later,Electronics,459
1908,whether situation,Home Appliances,301
2323,value threat,Books,93
8579,name situation,Clothing,150
7361,thus black,Clothing,165
4967,since occur,Electronics,150
8419,rock stock,Beauty,118
2546,ground shoulder,Clothing,62
5496,difficult spring,Electronics,351
5336,sport down,Clothing,201
8929,Congress really,Beauty,57
7071,relate fall,Home Appliances,421
2261,hold worry,Books,337
6142,several American,Home Appliances,104
8333,blue improve,Electronics,89
5574,water claim,Beauty,322
5111,during themselves,Home Appliances,369
7199,field inside,Beauty,176
2233,form probably,Electronics,119
4407,pay organization,Books,273
6336,ground could,Books,133
9677,spring together,Electronics,140
9365,finally early,Electronics,353
3700,work pay,Electronics,467
4196,laugh including,Home Appliances,84
4504,rise truth,Electronics,344
6709,enjoy arm,Books,368
1273,assume quite,Electronics,156
3821,law cover,Clothing,174
7490,store sign,Books,185
8993,cover several,Beauty,245
6928,soldier no,Books,436
1816,strategy early,Electronics,259
9643,difference physical,Home Appliances,286
5667,can others,Books,291
6921,also adult,Home Appliances,317
6292,floor manage,Books,55
7372,like clear,Books,386
4030,short hold,Home Appliances,301
3870,two any,Clothing,417
4362,war use,Books,339
3409,toward board,Home Appliances,162
3847,off listen,Home Appliances,100
5252,time assume,Beauty,442
5875,practice understand,Clothing,213
5613,institution remain,Books,144
7213,to finish,Beauty,153
5088,compare pattern,Beauty,160
9556,brother whatever,Books,479
2872,trial identify,Clothing,189
6269,set information,Home Appliances,158
1489,candidate wonder,Home Appliances,283
9526,resource former,Books,222
4300,prepare worker,Books,199
1070,fight money,Electronics,209
1523,usually agent,Electronics,153
8054,agent fund,Beauty,231
5999,particularly official,Home Appliances,340
8452,past range,Books,115
5344,start word,Clothing,412
1197,buy drug,Electronics,397
3260,style cost,Home Appliances,313
2195,scene dog,Beauty,149
7731,development yard,Electronics,83
3903,than teacher,Home Appliances,392
6020,tonight wrong,Electronics,394
3916,fall one,Clothing,262
7946,control them,Beauty,214
9163,financial number,Clothing,77
8557,type sea,Home Appliances,106
3267,everybody stage,Home Appliances,366
1067,ever light,Electronics,120
4353,ready institution,Clothing,262
4511,anything hold,Beauty,189
8978,have top,Clothing,246
4934,down loss,Books,188
1116,south coach,Books,148
3236,head care,Clothing,96
2633,cost green,Clothing,492
9706,purpose democratic,Electronics,285
3456,and not,Books,413
2040,financial statement,Home Appliances,316
7012,drop simply,Books,465
2132,blue focus,Electronics,123
1019,current line,Clothing,150
5173,expect myself,Beauty,101
5138,series state,Books,252
8749,theory speech,Home Appliances,269
9292,air matter,Electronics,157
1959,wall training,Home Appliances,358
2772,order audience,Electronics,359
3232,office company,Home Appliances,65
3861,feel leg,Clothing,399
5386,skin federal,Clothing,478
9024,result teacher,Electronics,198
4094,management decade,Electronics,54
6512,five include,Books,261
9790,see contain,Home Appliances,446
6961,manage where,Clothing,235
6352,mission artist,Beauty,430
2202,recent wall,Books,482
8763,safe range,Home Appliances,89
7467,collection read,Home Appliances,450
5850,land woman,Books,481
4754,reduce relationship,Home Appliances,473
7756,finally technology,Home Appliances,83
2091,strategy partner,Home Appliances,485
3117,population effort,Home Appliances,162
4105,sign picture,Electronics,444
4096,consider oil,Home Appliances,441
9487,travel television,Home Appliances,324
4800,policy listen,Home Appliances,193
1903,should event,Electronics,405
3301,organization mind,Clothing,394
7701,care car,Books,107
8900,usually issue,Books,63
1315,enter major,Electronics,279
6482,pull mother,Clothing,238
9064,agreement before,Beauty,476
6580,exactly main,Home Appliances,237
9987,close benefit,Electronics,389
5632,music be,Beauty,293
3249,ask evening,Electronics,438
1332,partner attack,Beauty,228
6355,fact born,Electronics,388
4203,cold adult,Books,455
8217,serve time,Books,351
7288,official treat,Books,225
5237,explain bill,Books,320
5829,spring people,Electronics,439
6806,significant party,Beauty,285
7145,half language,Books,330
4161,result candidate,Clothing,392
5788,worry choice,Home Appliances,415
1250,dream magazine,Beauty,297
5061,win accept,Electronics,208
6234,hot read,Home Appliances,478
1176,official majority,Books,334
4791,wish season,Beauty,257
6713,physical kitchen,Books,56
9306,identify report,Beauty,229
2562,determine water,Beauty,466
2814,money support,Clothing,381
1271,list ever,Clothing,256
3300,throughout whom,Books,220
8282,their common,Beauty,118
2423,new admit,Home Appliances,407
8923,end write,Electronics,194
3513,though check,Electronics,221
6848,either hair,Books,444
8725,top information,Beauty,158
4361,story occur,Books,334
8876,such pass,Electronics,63
8013,purpose movie,Beauty,329
7086,note religious,Home Appliances,73
6528,offer dog,Beauty,149
8418,somebody significant,Electronics,51
2216,throughout hour,Home Appliances,314
9880,represent discover,Electronics,165
6134,relationship sing,Clothing,291
7557,minute make,Clothing,482
8349,begin create,Beauty,289
1076,however up,Electronics,134
2821,tax choice,Home Appliances,191
6836,who quite,Home Appliances,260
3258,listen force,Electronics,122
7514,city writer,Beauty,349
5880,industry research,Electronics,77
1257,growth know,Books,72
6237,light feeling,Home Appliances,449
2327,over trial,Home Appliances,245
9901,find public,Beauty,177
3172,old event,Clothing,372
3926,test five,Beauty,219
1749,skin expect,Clothing,197
4360,nature bad,Home Appliances,151
9253,could collection,Books,418
7210,age almost,Books,159
7996,industry group,Clothing,442
9814,brother task,Electronics,458
6028,team your,Books,139
9735,meet democratic,Books,142
1715,high seem,Beauty,184
1032,pull chance,Clothing,221
3708,once school,Clothing,146
8682,worry born,Clothing,119
1254,rest million,Home Appliances,298
5835,particular rate,Beauty,328
9880,meet according,Clothing,219
3062,down anyone,Clothing,152
3938,rich low,Clothing,309
4720,statement off,Clothing,94
9123,treat seek,Electronics,438
4469,be find,Electronics,404
5335,moment resource,Home Appliances,408
2386,protect be,Home Appliances,125
7106,lot ever,Clothing,158
6840,the ok,Home Appliances,414
8933,reach under,Beauty,66
2939,note me,Books,218
6288,fine since,Home Appliances,206
9338,before in,Home Appliances,366
6507,sell treat,Books,270
9481,mean check,Home Appliances,474
5985,design personal,Electronics,278
9495,fly edge,Home Appliances,352
2898,relationship turn,Home Appliances,62
5961,personal around,Home Appliances,132
3133,kind account,Clothing,107
6407,recognize attack,Electronics,331
4218,group draw,Books,500
9555,compare personal,Electronics,371
1026,month should,Home Appliances,130
4450,something defense,Beauty,366
9388,hard live,Clothing,371
1546,market heavy,Clothing,281
6284,from investment,Home Appliances,135
1092,case step,Home Appliances,327
7232,structure center,Home Appliances,76
2471,probably various,Clothing,104
3171,produce build,Books,300
8540,read peace,Beauty,438
2255,daughter lead,Electronics,134
2572,tree else,Beauty,79
4522,knowledge kind,Books,376
6731,good manage,Home Appliances,448
4161,executive happen,Books,306
3483,mother scientist,Beauty,145
9053,tonight step,Home Appliances,289
5504,there perform,Home Appliances,360
6971,mean the,Books,297
8759,do describe,Clothing,124
7540,mission performance,Electronics,318
2270,sing go,Electronics,283
1857,detail concern,Clothing,170
4354,month or,Books,137
9902,military suffer,Books,430
8586,bank in,Books,67
3026,kid method,Beauty,221
6869,institution week,Clothing,307
8297,old time,Clothing,373
1803,shoulder production,Beauty,351
6938,recent occur,Clothing,174
4631,feel science,Clothing,261
8004,reality son,Electronics,277
8801,however business,Beauty,59
5045,once method,Home Appliances,483
3782,goal star,Beauty,268
9944,manager community,Beauty,468
8572,might service,Clothing,144
4647,design again,Books,470
3617,be task,Electronics,178
6507,actually test,Home Appliances,194
9193,difficult course,Beauty,181
8650,help task,Beauty,440
6206,experience production,Electronics,115
3134,issue attorney,Home Appliances,493
4930,speak deep,Beauty,121
4883,plant every,Home Appliances,490
1353,on reveal,Clothing,300
2878,natural artist,Electronics,232
2309,receive career,Beauty,463
7953,account behavior,Books,151
7402,may series,Electronics,286
3430,house arrive,Home Appliances,477
5903,science possible,Beauty,94
3556,strategy country,Home Appliances,192
8355,including military,Home Appliances,226
5488,end son,Beauty,314
6082,meet change,Beauty,246
6067,benefit break,Electronics,456
2904,realize far,Beauty,418
8058,Congress rest,Beauty,303
7563,measure six,Beauty,446
7838,me never,Clothing,327
3102,as international,Beauty,439
9780,kid final,Beauty,409
9880,laugh agent,Beauty,186
2210,just dark,Beauty,188
2561,amount world,Electronics,360
8239,foot necessary,Home Appliances,408
2825,white kind,Electronics,275
6093,million year,Beauty,340
4332,state wife,Books,252
3585,drug against,Electronics,499
4996,trade walk,Home Appliances,102
6863,himself arm,Electronics,328
6109,meet represent,Electronics,322
1987,film training,Clothing,123
2234,occur against,Beauty,83
9889,understand past,Clothing,101
2829,community base,Clothing,53
6097,meeting large,Beauty,306
2986,total me,Beauty,312
8546,walk forward,Clothing,397
6668,around church,Books,67
3879,happy summer,Beauty,478
7325,north force,Electronics,459
7030,easy fly,Home Appliances,440
8500,exactly lot,Clothing,322
3833,worry rest,Beauty,142
7464,production soldier,Electronics,145
2234,toward matter,Electronics,166
4138,inside common,Clothing,331
1947,compare window,Electronics,472
5436,move ever,Books,64
8633,great since,Home Appliances,472
9836,act exactly,Electronics,245
6698,dinner foreign,Electronics,207
9137,rich far,Books,500
2152,Congress first,Books,50
4767,interesting also,Books,243
9866,work poor,Electronics,373
3653,training hair,Books,419
5143,community wife,Clothing,54
9926,none degree,Clothing,277
4722,chance much,Clothing,271
3961,threat radio,Clothing,77
9839,street describe,Beauty,86
6855,western significant,Books,142
6134,hope result,Beauty,132
5206,land close,Clothing,308
1932,thus would,Clothing,187
7005,great organization,Books,72
8021,everybody someone,Books,262
7534,keep walk,Books,163
6184,cultural story,Clothing,483
7150,situation star,Home Appliances,93
9615,oil career,Electronics,266
5473,air money,Clothing,288
9517,memory heavy,Home Appliances,80
6900,fight inside,Beauty,103
4744,positive serve,Home Appliances,155
5131,college five,Electronics,239
2444,try discuss,Home Appliances,282
3586,like popular,Clothing,232
1528,great student,Clothing,196
9698,system explain,Home Appliances,415
9159,collection land,Books,376
9910,necessary assume,Beauty,434
4346,billion require,Home Appliances,472
3124,either lot,Beauty,177
9173,past mind,Books,462
4866,true provide,Beauty,78
9439,our kind,Electronics,251
1062,laugh goal,Clothing,189
9389,nearly election,Books,211
8395,environment fine,Electronics,171
2073,meeting research,Clothing,332
8332,far guess,Electronics,281
7110,indicate media,Beauty,175
8970,send me,Electronics,473
3961,energy character,Beauty,287
3372,father boy,Clothing,352
4669,mean enough,Home Appliances,272
6280,apply development,Home Appliances,240
3493,writer responsibility,Beauty,373
7423,become open,Electronics,480
8154,sometimes central,Electronics,320
5338,move group,Electronics,420
8569,argue born,Home Appliances,250
9633,wide thing,Electronics,99
7054,travel teacher,Beauty,453
