OrderID,DeliveryPartner,DeliveryDate,DeliveryStatus
2589,FedEx,2023-06-04,In Transit
9823,DHL,2023-06-05,Delivered
6920,DHL,2023-06-04,Pending
1095,USPS,2023-06-04,Delivered
4792,FedEx,2023-06-10,In Transit
3517,FedEx,2023-06-07,Pending
7694,DHL,2023-06-10,Delivered
5311,DHL,2023-06-06,Delivered
9554,FedEx,2023-06-08,In Transit
2623,DHL,2023-06-07,Pending
3552,UPS,2023-06-04,Pending
6836,USPS,2023-06-07,In Transit
6174,USPS,2023-06-09,Pending
5516,DHL,2023-06-08,In Transit
1807,UPS,2023-06-07,Delivered
9157,FedEx,2023-06-04,Delivered
8271,DHL,2023-06-05,In Transit
2137,UPS,2023-06-06,In Transit
8515,DHL,2023-06-05,Pending
7121,DHL,2023-06-09,Pending
1536,UPS,2023-06-09,Delivered
5807,UPS,2023-06-06,Delivered
9994,UPS,2023-06-09,Pending
8876,UPS,2023-06-06,Delivered
9805,UPS,2023-06-07,Pending
1690,USPS,2023-06-10,Delivered
4114,DHL,2023-06-04,Pending
3250,DHL,2023-06-07,Delivered
3786,DHL,2023-06-09,Delivered
4374,UPS,2023-06-08,Delivered
1333,UPS,2023-06-07,Delivered
2661,UPS,2023-06-04,Delivered
9626,UPS,2023-06-06,Pending
7717,UPS,2023-06-10,In Transit
1064,FedEx,2023-06-09,Pending
1958,DHL,2023-06-04,Pending
8365,USPS,2023-06-08,Delivered
6680,USPS,2023-06-05,Delivered
3444,USPS,2023-06-06,Delivered
4431,FedEx,2023-06-08,Delivered
6320,UPS,2023-06-06,Pending
6246,USPS,2023-06-07,Pending
9398,UPS,2023-06-10,In Transit
8620,FedEx,2023-06-10,Delivered
9864,UPS,2023-06-06,In Transit
1633,FedEx,2023-06-08,Pending
7893,UPS,2023-06-09,In Transit
1197,USPS,2023-06-07,In Transit
9952,DHL,2023-06-09,Delivered
2079,FedEx,2023-06-05,In Transit
3043,UPS,2023-06-04,Pending
6667,USPS,2023-06-05,Pending
7611,DHL,2023-06-07,In Transit
4660,USPS,2023-06-07,In Transit
2425,FedEx,2023-06-06,In Transit
7150,USPS,2023-06-06,Pending
2135,UPS,2023-06-05,In Transit
6959,UPS,2023-06-07,Delivered
6777,FedEx,2023-06-04,In Transit
1062,FedEx,2023-06-09,In Transit
2851,UPS,2023-06-04,Delivered
4727,DHL,2023-06-04,Delivered
9507,USPS,2023-06-08,Pending
9104,FedEx,2023-06-04,Pending
6546,DHL,2023-06-06,Delivered
5868,USPS,2023-06-08,Pending
9229,USPS,2023-06-09,In Transit
4268,UPS,2023-06-09,In Transit
9208,UPS,2023-06-09,Pending
4734,FedEx,2023-06-04,In Transit
3036,DHL,2023-06-08,Delivered
4180,USPS,2023-06-09,In Transit
9155,FedEx,2023-06-06,In Transit
9924,USPS,2023-06-06,Pending
1563,UPS,2023-06-10,Delivered
3518,DHL,2023-06-05,In Transit
2037,USPS,2023-06-07,Delivered
8632,FedEx,2023-06-09,Delivered
7333,UPS,2023-06-05,Delivered
4398,UPS,2023-06-09,Pending
9391,FedEx,2023-06-09,Delivered
9607,DHL,2023-06-06,Delivered
9393,DHL,2023-06-08,Pending
2919,DHL,2023-06-07,Pending
2463,DHL,2023-06-05,In Transit
7898,UPS,2023-06-10,Pending
2833,DHL,2023-06-08,Pending
4401,USPS,2023-06-07,Delivered
7708,UPS,2023-06-06,Pending
4190,FedEx,2023-06-05,Pending
9751,USPS,2023-06-04,In Transit
7802,UPS,2023-06-04,Pending
5857,USPS,2023-06-07,Delivered
3433,DHL,2023-06-05,Delivered
5929,DHL,2023-06-04,In Transit
3031,DHL,2023-06-05,Pending
3429,FedEx,2023-06-07,Delivered
7082,DHL,2023-06-04,In Transit
4541,UPS,2023-06-10,Pending
8727,FedEx,2023-06-07,Delivered
5888,UPS,2023-06-10,In Transit
5260,USPS,2023-06-06,In Transit
7668,USPS,2023-06-10,In Transit
8879,UPS,2023-06-04,Delivered
3724,UPS,2023-06-06,Delivered
5828,UPS,2023-06-08,Delivered
5005,UPS,2023-06-09,Pending
1785,USPS,2023-06-05,Delivered
9230,FedEx,2023-06-07,Pending
2801,UPS,2023-06-10,Pending
3333,USPS,2023-06-08,Delivered
9038,DHL,2023-06-04,In Transit
9421,DHL,2023-06-06,Pending
9829,USPS,2023-06-04,In Transit
6106,FedEx,2023-06-10,Pending
7183,USPS,2023-06-06,In Transit
7213,FedEx,2023-06-07,In Transit
2063,USPS,2023-06-07,In Transit
8625,UPS,2023-06-08,In Transit
5876,DHL,2023-06-06,Pending
4154,USPS,2023-06-07,In Transit
2998,UPS,2023-06-10,Delivered
9916,UPS,2023-06-07,In Transit
2514,FedEx,2023-06-06,Delivered
1582,UPS,2023-06-06,Delivered
3644,DHL,2023-06-06,Delivered
4295,UPS,2023-06-10,Delivered
6141,DHL,2023-06-10,Delivered
8401,FedEx,2023-06-10,In Transit
5919,FedEx,2023-06-04,Pending
5029,DHL,2023-06-06,In Transit
4951,USPS,2023-06-08,Delivered
8366,UPS,2023-06-07,Pending
2221,DHL,2023-06-04,Pending
7133,UPS,2023-06-06,Pending
8902,FedEx,2023-06-09,Pending
5971,FedEx,2023-06-06,Pending
8652,DHL,2023-06-10,In Transit
9130,USPS,2023-06-06,Pending
6606,UPS,2023-06-08,Delivered
6199,FedEx,2023-06-08,Pending
5401,DHL,2023-06-10,In Transit
3950,UPS,2023-06-10,Delivered
9714,USPS,2023-06-05,Pending
1493,USPS,2023-06-07,In Transit
7624,USPS,2023-06-06,Delivered
7962,UPS,2023-06-06,Delivered
2257,DHL,2023-06-10,In Transit
4836,DHL,2023-06-09,Pending
6984,USPS,2023-06-08,In Transit
9373,FedEx,2023-06-08,Delivered
3115,DHL,2023-06-05,Delivered
1518,FedEx,2023-06-07,Delivered
6637,USPS,2023-06-04,In Transit
4918,UPS,2023-06-05,In Transit
3667,UPS,2023-06-05,In Transit
7831,UPS,2023-06-07,Pending
7948,USPS,2023-06-08,Pending
3875,USPS,2023-06-09,In Transit
7683,FedEx,2023-06-09,Delivered
7278,UPS,2023-06-10,Delivered
8209,USPS,2023-06-05,Pending
6944,DHL,2023-06-04,In Transit
7560,UPS,2023-06-08,In Transit
6641,DHL,2023-06-10,In Transit
9727,FedEx,2023-06-10,Pending
3320,USPS,2023-06-05,Pending
5700,UPS,2023-06-06,Pending
1509,UPS,2023-06-05,Pending
4486,FedEx,2023-06-08,In Transit
5040,FedEx,2023-06-08,Pending
3313,UPS,2023-06-05,In Transit
7332,FedEx,2023-06-04,Pending
7786,FedEx,2023-06-06,In Transit
2924,UPS,2023-06-06,Delivered
5778,FedEx,2023-06-07,In Transit
7565,FedEx,2023-06-04,In Transit
6266,DHL,2023-06-07,In Transit
2991,FedEx,2023-06-05,In Transit
5258,DHL,2023-06-05,In Transit
2129,FedEx,2023-06-08,Pending
6122,FedEx,2023-06-07,Pending
5991,DHL,2023-06-06,In Transit
1587,USPS,2023-06-04,Pending
1891,FedEx,2023-06-04,Pending
3302,UPS,2023-06-06,In Transit
4574,DHL,2023-06-05,Pending
1320,USPS,2023-06-06,In Transit
8954,UPS,2023-06-07,Pending
3633,FedEx,2023-06-05,Pending
8415,USPS,2023-06-09,Pending
4007,UPS,2023-06-07,In Transit
9510,UPS,2023-06-07,Delivered
7613,FedEx,2023-06-07,In Transit
9819,DHL,2023-06-10,Delivered
8582,DHL,2023-06-04,Delivered
2384,UPS,2023-06-06,Delivered
4876,FedEx,2023-06-10,In Transit
2471,DHL,2023-06-08,In Transit
1747,DHL,2023-06-10,Delivered
3266,FedEx,2023-06-04,Pending
3527,UPS,2023-06-08,Delivered
2840,USPS,2023-06-09,Pending
8369,USPS,2023-06-09,Delivered
9123,USPS,2023-06-06,In Transit
3135,FedEx,2023-06-09,In Transit
9136,FedEx,2023-06-08,Delivered
4399,FedEx,2023-06-08,Delivered
9831,DHL,2023-06-05,Pending
7958,UPS,2023-06-10,In Transit
6463,FedEx,2023-06-04,In Transit
4010,DHL,2023-06-07,Delivered
4801,DHL,2023-06-09,In Transit
1602,USPS,2023-06-09,In Transit
5721,FedEx,2023-06-08,In Transit
2266,UPS,2023-06-09,Pending
7235,USPS,2023-06-07,In Transit
2988,DHL,2023-06-06,In Transit
6687,UPS,2023-06-06,Delivered
3023,FedEx,2023-06-06,Delivered
8249,UPS,2023-06-09,In Transit
5275,USPS,2023-06-06,Delivered
1375,USPS,2023-06-07,Delivered
3601,FedEx,2023-06-04,In Transit
4196,UPS,2023-06-06,In Transit
1414,FedEx,2023-06-10,Pending
1778,DHL,2023-06-08,Pending
2986,DHL,2023-06-06,Pending
8174,UPS,2023-06-10,In Transit
6955,DHL,2023-06-10,Pending
4768,DHL,2023-06-07,In Transit
8647,DHL,2023-06-04,In Transit
6420,UPS,2023-06-06,Delivered
7048,FedEx,2023-06-05,Pending
2844,DHL,2023-06-05,Delivered
1516,USPS,2023-06-07,Delivered
7986,FedEx,2023-06-04,Pending
1304,DHL,2023-06-07,In Transit
2305,FedEx,2023-06-07,Pending
2362,FedEx,2023-06-09,Delivered
4264,USPS,2023-06-07,Delivered
3176,USPS,2023-06-04,In Transit
7334,FedEx,2023-06-09,In Transit
9647,DHL,2023-06-04,Pending
6478,FedEx,2023-06-05,Pending
9105,FedEx,2023-06-07,Delivered
7215,USPS,2023-06-09,In Transit
4307,DHL,2023-06-05,Delivered
5024,FedEx,2023-06-07,In Transit
9349,UPS,2023-06-06,Pending
8421,UPS,2023-06-07,In Transit
2409,DHL,2023-06-10,Delivered
3123,DHL,2023-06-04,Delivered
1561,UPS,2023-06-09,Pending
1998,FedEx,2023-06-06,In Transit
3272,USPS,2023-06-07,Pending
3111,USPS,2023-06-10,Pending
9850,DHL,2023-06-05,Pending
3917,UPS,2023-06-06,Delivered
9609,UPS,2023-06-04,In Transit
6787,DHL,2023-06-05,Pending
3238,FedEx,2023-06-09,In Transit
9193,FedEx,2023-06-04,Pending
2917,DHL,2023-06-09,Pending
3777,USPS,2023-06-06,Pending
4995,FedEx,2023-06-04,Delivered
2846,FedEx,2023-06-08,Delivered
6217,DHL,2023-06-07,In Transit
5729,DHL,2023-06-08,Pending
1040,USPS,2023-06-09,Delivered
3730,DHL,2023-06-07,Delivered
9985,UPS,2023-06-09,In Transit
1877,DHL,2023-06-10,Delivered
3548,UPS,2023-06-04,Pending
1523,USPS,2023-06-04,Pending
2332,USPS,2023-06-07,Delivered
6889,UPS,2023-06-10,In Transit
6542,FedEx,2023-06-06,Pending
3372,UPS,2023-06-06,In Transit
9212,USPS,2023-06-06,In Transit
6820,USPS,2023-06-05,In Transit
9984,USPS,2023-06-10,In Transit
5232,FedEx,2023-06-04,Pending
5490,DHL,2023-06-04,Pending
6370,FedEx,2023-06-06,Pending
4725,DHL,2023-06-09,Delivered
6842,UPS,2023-06-10,Delivered
1265,USPS,2023-06-05,Delivered
4670,USPS,2023-06-06,Pending
6535,DHL,2023-06-06,Pending
8883,UPS,2023-06-07,In Transit
4530,DHL,2023-06-05,In Transit
9023,DHL,2023-06-09,Delivered
5051,UPS,2023-06-09,In Transit
6349,FedEx,2023-06-07,Pending
1390,DHL,2023-06-08,Delivered
6047,DHL,2023-06-07,In Transit
9434,USPS,2023-06-09,In Transit
4517,FedEx,2023-06-08,Delivered
3907,UPS,2023-06-08,In Transit
7997,USPS,2023-06-04,Pending
3984,UPS,2023-06-05,Delivered
8980,FedEx,2023-06-05,Pending
5784,FedEx,2023-06-08,Pending
5646,DHL,2023-06-08,In Transit
6237,UPS,2023-06-06,Delivered
5260,FedEx,2023-06-07,Delivered
1669,USPS,2023-06-04,In Transit
6475,FedEx,2023-06-10,In Transit
9045,UPS,2023-06-08,In Transit
6033,USPS,2023-06-06,Pending
7119,USPS,2023-06-06,Delivered
3586,FedEx,2023-06-08,Delivered
7506,DHL,2023-06-06,In Transit
7896,DHL,2023-06-06,In Transit
2146,FedEx,2023-06-09,Delivered
1039,UPS,2023-06-07,In Transit
2217,DHL,2023-06-04,Pending
1571,FedEx,2023-06-10,Pending
5039,UPS,2023-06-06,Delivered
5697,FedEx,2023-06-04,Pending
9780,DHL,2023-06-09,Pending
4492,UPS,2023-06-10,Delivered
4221,USPS,2023-06-08,Delivered
5289,FedEx,2023-06-09,Delivered
1721,UPS,2023-06-07,Delivered
3871,DHL,2023-06-05,Pending
7637,USPS,2023-06-04,Pending
5339,DHL,2023-06-04,Delivered
8139,UPS,2023-06-06,In Transit
8894,FedEx,2023-06-10,Pending
4419,USPS,2023-06-05,Delivered
9409,FedEx,2023-06-06,Pending
6520,UPS,2023-06-04,Pending
8723,UPS,2023-06-06,Delivered
7712,USPS,2023-06-08,Delivered
3612,USPS,2023-06-07,In Transit
4749,USPS,2023-06-09,Delivered
4266,FedEx,2023-06-05,In Transit
5550,USPS,2023-06-08,Delivered
2643,UPS,2023-06-05,Delivered
7360,UPS,2023-06-09,In Transit
2111,USPS,2023-06-05,Delivered
9608,UPS,2023-06-08,Pending
6967,UPS,2023-06-07,Delivered
4838,FedEx,2023-06-07,In Transit
5361,UPS,2023-06-09,In Transit
6537,FedEx,2023-06-07,Pending
3525,UPS,2023-06-10,In Transit
6281,UPS,2023-06-04,In Transit
6974,USPS,2023-06-04,Delivered
2315,FedEx,2023-06-04,Pending
6851,USPS,2023-06-04,Delivered
7777,UPS,2023-06-08,Delivered
5813,USPS,2023-06-05,Pending
7678,DHL,2023-06-07,Pending
2406,FedEx,2023-06-10,Pending
2302,USPS,2023-06-07,Pending
3730,USPS,2023-06-05,Delivered
9714,USPS,2023-06-08,Pending
1531,DHL,2023-06-09,In Transit
6179,DHL,2023-06-08,In Transit
2642,DHL,2023-06-07,Pending
1757,USPS,2023-06-08,Pending
4621,DHL,2023-06-04,In Transit
7228,FedEx,2023-06-10,In Transit
4272,UPS,2023-06-05,In Transit
5560,DHL,2023-06-08,In Transit
2360,DHL,2023-06-05,In Transit
9365,UPS,2023-06-08,Pending
2561,USPS,2023-06-04,Pending
3330,USPS,2023-06-07,Pending
6313,FedEx,2023-06-04,Delivered
4055,UPS,2023-06-04,Delivered
6979,UPS,2023-06-10,Pending
9341,UPS,2023-06-05,Delivered
4394,DHL,2023-06-07,In Transit
4055,FedEx,2023-06-08,In Transit
4641,FedEx,2023-06-04,In Transit
7595,UPS,2023-06-07,Delivered
4782,DHL,2023-06-07,In Transit
3833,UPS,2023-06-08,In Transit
2745,FedEx,2023-06-04,In Transit
7048,UPS,2023-06-10,Delivered
1148,USPS,2023-06-07,Delivered
3984,USPS,2023-06-08,In Transit
5165,USPS,2023-06-06,Pending
6409,UPS,2023-06-07,Pending
8491,FedEx,2023-06-08,In Transit
1596,FedEx,2023-06-04,Delivered
5583,UPS,2023-06-05,In Transit
4797,USPS,2023-06-08,Pending
1637,USPS,2023-06-05,Pending
4203,UPS,2023-06-10,In Transit
4700,USPS,2023-06-06,Pending
9918,UPS,2023-06-06,In Transit
9448,DHL,2023-06-05,Delivered
5554,USPS,2023-06-04,In Transit
8221,USPS,2023-06-04,Delivered
7885,USPS,2023-06-10,Pending
2627,DHL,2023-06-06,In Transit
6062,FedEx,2023-06-08,Pending
7230,UPS,2023-06-10,Pending
3117,UPS,2023-06-09,Pending
5757,USPS,2023-06-07,In Transit
9420,FedEx,2023-06-07,Delivered
3428,FedEx,2023-06-07,Delivered
5301,UPS,2023-06-05,In Transit
5446,DHL,2023-06-10,In Transit
8837,DHL,2023-06-08,Pending
1738,USPS,2023-06-04,Pending
5104,FedEx,2023-06-08,Pending
6989,UPS,2023-06-05,In Transit
2773,FedEx,2023-06-06,Pending
5255,USPS,2023-06-08,Pending
5448,FedEx,2023-06-10,Delivered
8632,USPS,2023-06-07,Pending
5502,DHL,2023-06-07,In Transit
5777,FedEx,2023-06-06,In Transit
3868,DHL,2023-06-06,Delivered
7329,DHL,2023-06-04,In Transit
7446,USPS,2023-06-10,Delivered
3369,UPS,2023-06-07,Pending
9387,FedEx,2023-06-04,Pending
5139,FedEx,2023-06-05,Pending
9480,USPS,2023-06-06,In Transit
2760,USPS,2023-06-06,Pending
2258,UPS,2023-06-07,Pending
5413,USPS,2023-06-10,Pending
4699,USPS,2023-06-05,Pending
6177,DHL,2023-06-05,Delivered
8103,UPS,2023-06-04,Pending
8673,UPS,2023-06-06,Pending
1730,USPS,2023-06-05,Delivered
3959,DHL,2023-06-10,Delivered
7507,FedEx,2023-06-10,Delivered
2385,FedEx,2023-06-04,In Transit
1557,DHL,2023-06-07,Pending
3589,UPS,2023-06-09,Delivered
1484,DHL,2023-06-08,Delivered
8740,FedEx,2023-06-04,Delivered
2034,FedEx,2023-06-05,Delivered
6675,USPS,2023-06-06,In Transit
9121,UPS,2023-06-07,Delivered
9022,UPS,2023-06-05,Pending
9475,UPS,2023-06-09,In Transit
4879,DHL,2023-06-06,Delivered
2482,FedEx,2023-06-08,In Transit
7092,DHL,2023-06-04,Pending
9717,USPS,2023-06-08,Pending
2191,USPS,2023-06-05,Delivered
3342,DHL,2023-06-04,Delivered
4223,FedEx,2023-06-07,In Transit
9757,USPS,2023-06-04,In Transit
4197,DHL,2023-06-04,Delivered
6180,DHL,2023-06-10,Pending
8821,DHL,2023-06-07,Pending
4431,USPS,2023-06-04,In Transit
3242,DHL,2023-06-08,Delivered
1836,USPS,2023-06-09,In Transit
1089,USPS,2023-06-04,Delivered
1024,DHL,2023-06-09,Pending
7880,DHL,2023-06-08,Delivered
9102,USPS,2023-06-09,In Transit
9562,USPS,2023-06-08,Delivered
8106,UPS,2023-06-10,Pending
5537,FedEx,2023-06-05,In Transit
4925,FedEx,2023-06-10,Pending
5449,FedEx,2023-06-09,Pending
4310,USPS,2023-06-08,Pending
3439,FedEx,2023-06-04,Pending
7768,FedEx,2023-06-07,Pending
5931,USPS,2023-06-09,In Transit
6046,UPS,2023-06-10,Pending
8143,DHL,2023-06-07,In Transit
3473,USPS,2023-06-10,Delivered
2014,DHL,2023-06-10,In Transit
9831,UPS,2023-06-10,Pending
7232,DHL,2023-06-06,Pending
7941,FedEx,2023-06-08,Pending
4953,USPS,2023-06-05,In Transit
4855,USPS,2023-06-04,Pending
2491,DHL,2023-06-06,Pending
1637,FedEx,2023-06-10,In Transit
5594,DHL,2023-06-06,In Transit
5124,USPS,2023-06-08,Delivered
8222,DHL,2023-06-07,Pending
1374,FedEx,2023-06-07,Pending
8874,USPS,2023-06-09,Pending
8164,DHL,2023-06-09,Pending
2735,FedEx,2023-06-04,Pending
9338,USPS,2023-06-07,In Transit
3256,FedEx,2023-06-07,In Transit
3315,FedEx,2023-06-05,Delivered
4100,UPS,2023-06-06,Pending
6776,UPS,2023-06-04,In Transit
6130,DHL,2023-06-09,Pending
3538,USPS,2023-06-08,Delivered
9669,USPS,2023-06-10,In Transit
5231,DHL,2023-06-09,Pending
2808,UPS,2023-06-05,Pending
4140,DHL,2023-06-07,Delivered
6935,DHL,2023-06-07,Delivered
1650,FedEx,2023-06-05,In Transit
1593,UPS,2023-06-09,Delivered
4559,FedEx,2023-06-10,Delivered
1817,FedEx,2023-06-04,Pending
7753,USPS,2023-06-09,Delivered
3575,USPS,2023-06-09,Delivered
3971,FedEx,2023-06-07,Pending
6827,FedEx,2023-06-04,Delivered
4910,DHL,2023-06-09,In Transit
4690,FedEx,2023-06-06,In Transit
3244,UPS,2023-06-08,In Transit
3579,UPS,2023-06-04,Delivered
9067,USPS,2023-06-10,Delivered
7567,DHL,2023-06-10,In Transit
2225,UPS,2023-06-09,In Transit
1165,DHL,2023-06-08,Delivered
6288,DHL,2023-06-10,Pending
2546,FedEx,2023-06-04,Pending
8599,USPS,2023-06-10,Pending
6170,UPS,2023-06-07,In Transit
1225,DHL,2023-06-08,Pending
2891,FedEx,2023-06-04,Delivered
6537,UPS,2023-06-08,Pending
3600,UPS,2023-06-08,Pending
4875,USPS,2023-06-09,In Transit
6780,UPS,2023-06-07,Delivered
3348,FedEx,2023-06-08,Pending
2274,FedEx,2023-06-10,Delivered
4439,DHL,2023-06-10,In Transit
2417,UPS,2023-06-04,Pending
5187,USPS,2023-06-04,Pending
6169,FedEx,2023-06-06,Delivered
2513,DHL,2023-06-07,Pending
8281,DHL,2023-06-06,In Transit
3230,UPS,2023-06-09,Pending
1831,UPS,2023-06-10,Delivered
7134,DHL,2023-06-08,In Transit
8773,USPS,2023-06-09,Delivered
8408,DHL,2023-06-05,In Transit
6155,USPS,2023-06-05,Pending
8448,FedEx,2023-06-04,Delivered
9144,UPS,2023-06-09,Delivered
4309,DHL,2023-06-09,Pending
8034,FedEx,2023-06-04,In Transit
2576,UPS,2023-06-10,Delivered
4808,FedEx,2023-06-08,Delivered
1862,DHL,2023-06-07,Delivered
5064,DHL,2023-06-05,Delivered
6527,FedEx,2023-06-05,Delivered
3491,UPS,2023-06-08,Pending
8095,UPS,2023-06-08,In Transit
8676,DHL,2023-06-06,In Transit
6170,FedEx,2023-06-09,Pending
6409,USPS,2023-06-10,Delivered
2717,USPS,2023-06-05,Pending
7936,USPS,2023-06-10,Delivered
2752,USPS,2023-06-04,In Transit
1853,USPS,2023-06-04,In Transit
6086,UPS,2023-06-07,Pending
8935,DHL,2023-06-05,In Transit
9972,UPS,2023-06-07,In Transit
6114,UPS,2023-06-06,Pending
2028,USPS,2023-06-08,Delivered
5216,DHL,2023-06-07,In Transit
1399,UPS,2023-06-05,Pending
7659,FedEx,2023-06-07,Delivered
5042,FedEx,2023-06-04,Pending
7793,FedEx,2023-06-10,Delivered
1682,DHL,2023-06-05,Pending
6506,FedEx,2023-06-04,Pending
6080,DHL,2023-06-04,Delivered
6573,USPS,2023-06-09,In Transit
7371,FedEx,2023-06-06,Pending
1857,DHL,2023-06-06,Delivered
2273,USPS,2023-06-08,Delivered
1366,DHL,2023-06-06,In Transit
6099,UPS,2023-06-09,Pending
9106,FedEx,2023-06-08,In Transit
4549,USPS,2023-06-07,In Transit
9818,DHL,2023-06-09,In Transit
2683,DHL,2023-06-09,Delivered
5587,USPS,2023-06-06,In Transit
7290,FedEx,2023-06-06,Pending
6144,FedEx,2023-06-05,In Transit
5716,FedEx,2023-06-04,Delivered
8440,DHL,2023-06-05,Pending
7238,DHL,2023-06-10,Delivered
7970,UPS,2023-06-07,Delivered
2147,USPS,2023-06-10,Pending
5071,FedEx,2023-06-07,In Transit
8620,UPS,2023-06-08,Pending
9561,DHL,2023-06-10,Delivered
8381,DHL,2023-06-06,In Transit
1137,USPS,2023-06-09,In Transit
1103,USPS,2023-06-09,Pending
5622,UPS,2023-06-08,Pending
2780,DHL,2023-06-10,Pending
8484,UPS,2023-06-05,Pending
9407,USPS,2023-06-08,Pending
1948,DHL,2023-06-05,In Transit
2547,UPS,2023-06-05,Pending
7854,USPS,2023-06-05,Pending
3256,USPS,2023-06-06,Pending
4500,USPS,2023-06-04,In Transit
2558,FedEx,2023-06-09,In Transit
8221,USPS,2023-06-06,In Transit
9024,FedEx,2023-06-05,Pending
9128,USPS,2023-06-05,Delivered
1967,DHL,2023-06-04,Delivered
2272,UPS,2023-06-07,In Transit
2664,DHL,2023-06-05,Pending
9911,FedEx,2023-06-04,Delivered
3038,UPS,2023-06-07,In Transit
9941,DHL,2023-06-09,Pending
9851,UPS,2023-06-05,In Transit
9257,USPS,2023-06-09,Pending
6791,FedEx,2023-06-06,Pending
6301,UPS,2023-06-10,Delivered
7883,UPS,2023-06-04,Delivered
7767,USPS,2023-06-05,Delivered
4791,USPS,2023-06-04,In Transit
1170,UPS,2023-06-08,Pending
9019,DHL,2023-06-10,Delivered
9295,USPS,2023-06-06,In Transit
5512,USPS,2023-06-07,In Transit
3368,DHL,2023-06-07,Delivered
7882,FedEx,2023-06-10,In Transit
5020,DHL,2023-06-06,In Transit
9619,FedEx,2023-06-07,Pending
5346,DHL,2023-06-06,Delivered
8638,UPS,2023-06-09,In Transit
4993,USPS,2023-06-04,Pending
3002,FedEx,2023-06-05,Delivered
2208,DHL,2023-06-05,Pending
4050,FedEx,2023-06-08,In Transit
1867,UPS,2023-06-05,Delivered
6794,FedEx,2023-06-07,In Transit
4273,USPS,2023-06-09,In Transit
8167,FedEx,2023-06-08,Delivered
6474,DHL,2023-06-08,Delivered
5780,FedEx,2023-06-09,In Transit
6451,DHL,2023-06-07,In Transit
6005,DHL,2023-06-08,Delivered
7635,FedEx,2023-06-07,Delivered
4098,UPS,2023-06-08,Delivered
4138,DHL,2023-06-09,Delivered
4014,DHL,2023-06-08,Delivered
6505,USPS,2023-06-06,In Transit
6874,USPS,2023-06-07,In Transit
8458,DHL,2023-06-05,In Transit
2040,FedEx,2023-06-06,In Transit
2498,UPS,2023-06-05,Delivered
3194,UPS,2023-06-09,In Transit
2523,UPS,2023-06-06,Delivered
2046,FedEx,2023-06-08,In Transit
9986,USPS,2023-06-07,Delivered
5261,DHL,2023-06-09,In Transit
6862,DHL,2023-06-06,Pending
6874,USPS,2023-06-10,In Transit
2938,DHL,2023-06-05,Delivered
3749,FedEx,2023-06-05,In Transit
3400,DHL,2023-06-04,Delivered
4205,FedEx,2023-06-08,Pending
7634,DHL,2023-06-05,Delivered
5333,FedEx,2023-06-07,Pending
4927,USPS,2023-06-05,In Transit
9849,FedEx,2023-06-06,In Transit
2813,USPS,2023-06-10,Pending
4489,FedEx,2023-06-09,Pending
9543,UPS,2023-06-10,In Transit
6669,DHL,2023-06-05,Delivered
5313,FedEx,2023-06-04,Delivered
1966,DHL,2023-06-09,In Transit
5886,FedEx,2023-06-07,Pending
3444,UPS,2023-06-10,Pending
4379,USPS,2023-06-10,Delivered
2598,FedEx,2023-06-08,In Transit
6851,USPS,2023-06-10,Pending
3713,USPS,2023-06-05,In Transit
4741,DHL,2023-06-05,In Transit
3048,FedEx,2023-06-10,Pending
9564,USPS,2023-06-09,Delivered
3961,USPS,2023-06-09,Pending
4342,UPS,2023-06-05,In Transit
4237,DHL,2023-06-05,Pending
8463,FedEx,2023-06-08,Pending
8980,UPS,2023-06-09,Pending
1131,DHL,2023-06-09,Pending
7592,USPS,2023-06-07,In Transit
5491,UPS,2023-06-05,In Transit
3366,DHL,2023-06-09,In Transit
5365,DHL,2023-06-10,Pending
5425,FedEx,2023-06-04,Pending
2636,FedEx,2023-06-04,Delivered
3236,UPS,2023-06-05,In Transit
7512,FedEx,2023-06-06,Pending
2636,DHL,2023-06-04,In Transit
2093,FedEx,2023-06-06,Pending
7293,USPS,2023-06-08,Delivered
3627,DHL,2023-06-04,Delivered
5795,USPS,2023-06-06,In Transit
5307,DHL,2023-06-06,Delivered
4215,UPS,2023-06-05,Delivered
9406,USPS,2023-06-10,Pending
7643,FedEx,2023-06-04,Pending
3273,DHL,2023-06-05,Pending
7606,DHL,2023-06-05,Delivered
4565,USPS,2023-06-06,Pending
8305,FedEx,2023-06-07,Delivered
1615,UPS,2023-06-04,Delivered
8256,UPS,2023-06-09,Delivered
5912,UPS,2023-06-10,Delivered
4345,USPS,2023-06-06,Pending
3323,USPS,2023-06-10,Delivered
2259,UPS,2023-06-10,In Transit
9090,DHL,2023-06-07,In Transit
3446,USPS,2023-06-10,Pending
1812,UPS,2023-06-09,In Transit
3604,USPS,2023-06-04,Delivered
4174,USPS,2023-06-06,Pending
4285,UPS,2023-06-07,In Transit
9573,USPS,2023-06-04,In Transit
3390,UPS,2023-06-05,Pending
4780,DHL,2023-06-09,Pending
1128,DHL,2023-06-06,In Transit
3296,UPS,2023-06-08,In Transit
4531,UPS,2023-06-06,Pending
1789,DHL,2023-06-05,In Transit
8294,USPS,2023-06-05,In Transit
8786,USPS,2023-06-04,In Transit
8537,DHL,2023-06-06,In Transit
2736,USPS,2023-06-09,Pending
2880,DHL,2023-06-05,Pending
4051,FedEx,2023-06-09,In Transit
6772,UPS,2023-06-08,Pending
7815,DHL,2023-06-05,Delivered
