OrderID,ProductID,UserID,Quantity,OrderDate,UnitPrice
2031,6552,6803,10,2022-10-12,48
7260,1610,4917,8,2023-04-24,51
1049,5182,3538,8,2022-11-18,77
2453,4978,6789,10,2023-04-07,38
6260,3770,7644,6,2022-10-01,76
4629,2549,3149,7,2022-11-11,67
4827,5449,8657,5,2022-10-24,14
8561,3043,3553,5,2023-04-06,65
1490,8813,2566,5,2022-11-22,100
6841,3345,7654,4,2023-04-05,91
2385,5811,5794,8,2022-09-21,51
6264,5325,4473,1,2022-11-26,14
2293,5200,8242,10,2022-09-19,98
5792,1503,3444,7,2022-06-12,88
1210,4491,2599,4,2022-10-09,70
5699,7433,5691,10,2022-10-27,35
2008,8203,4354,10,2022-12-05,29
8413,1054,7807,1,2022-07-28,63
9964,1220,2607,1,2023-05-09,63
4983,3168,2900,8,2023-01-22,89
5303,3499,7441,5,2023-01-27,43
9529,3159,1303,3,2022-11-14,100
5180,3925,3704,7,2022-08-21,61
6738,1383,7959,1,2022-08-27,17
8380,1707,9040,8,2022-11-13,18
1641,1819,6835,2,2023-02-26,72
3059,5745,9086,9,2022-10-03,40
5600,8308,8365,9,2022-08-07,46
7271,3788,9895,4,2022-09-08,35
1470,9742,3294,6,2022-10-01,61
3896,6185,8851,5,2022-08-14,62
7082,1379,4208,7,2023-02-05,23
5204,2867,3341,2,2023-02-15,92
8214,8925,4202,5,2023-04-05,58
6823,7650,9376,6,2023-05-23,96
1492,3580,2947,6,2023-04-08,28
4026,9074,3565,2,2023-05-04,99
1723,1554,8194,4,2022-09-03,67
8703,9543,6377,1,2022-06-06,96
5202,8938,8712,9,2022-10-17,81
9194,3259,1002,1,2023-01-03,24
3821,8945,9776,8,2022-10-29,14
9049,1885,6418,2,2022-10-08,48
6308,7433,4015,1,2022-09-30,100
1569,1075,1590,7,2023-05-04,32
7892,7855,1609,3,2022-09-02,31
5763,2797,8749,2,2022-10-22,86
1406,3733,8912,5,2023-02-24,74
9977,7520,6397,6,2022-11-01,93
5034,5031,7729,4,2023-03-02,23
7167,7813,7732,5,2022-11-24,71
4591,6977,2029,10,2022-08-02,41
5215,6062,3219,8,2022-10-24,52
9124,6079,3274,8,2022-10-16,97
5015,2191,3848,2,2022-08-07,15
3952,1805,4436,9,2023-04-21,68
9489,9916,5521,3,2023-05-09,75
9675,8246,2526,1,2022-06-16,20
5306,1630,6263,10,2022-12-28,78
8946,1387,8666,10,2023-04-03,75
5115,1262,4476,9,2022-11-03,20
5016,8449,9435,6,2022-10-30,29
9423,7725,1223,2,2023-02-07,59
2139,4012,6446,5,2022-10-10,93
8601,2790,1241,7,2022-08-14,85
1532,5697,6292,5,2023-04-04,62
9377,1130,4403,6,2022-08-21,84
8637,8377,5716,1,2023-01-30,96
2640,8063,3610,7,2022-07-22,39
1276,9672,2812,1,2022-09-08,35
6014,8433,7039,9,2023-05-20,30
5788,3495,6542,10,2022-12-20,48
5117,3190,2225,6,2022-12-19,49
6243,3088,8601,9,2023-03-31,46
4448,5009,8911,1,2022-12-24,70
7475,5318,1897,9,2022-12-11,55
9857,4626,7479,9,2023-03-03,55
3020,5567,4080,4,2023-05-16,64
9857,2295,7778,3,2023-01-22,96
1564,9675,1219,9,2022-07-13,51
3989,2406,5333,1,2022-06-27,45
5966,7246,8661,9,2022-07-05,39
6010,9391,1195,9,2022-11-19,33
9688,7280,3755,4,2022-12-04,16
5068,6818,2431,4,2022-11-14,61
8309,1265,4853,6,2023-02-26,18
4357,9993,7330,2,2022-12-13,40
6988,6091,9831,3,2022-12-24,76
6592,5545,1086,5,2023-02-27,63
8475,8253,4250,5,2023-01-23,37
7803,3406,1170,7,2022-09-28,48
2121,3128,3184,9,2022-12-09,69
6129,5846,3286,1,2023-04-30,32
4219,5105,8914,4,2022-12-30,16
5625,1687,9081,8,2022-09-07,63
1413,1934,6363,6,2022-08-21,18
3423,9354,8597,2,2022-10-07,47
8662,5634,7871,3,2023-02-21,31
2598,9148,4118,10,2022-12-06,36
6691,4333,5207,5,2023-05-11,16
5250,4004,5123,6,2022-06-30,68
9371,7497,1052,8,2023-01-19,50
8555,9254,5214,1,2023-04-27,76
6250,5715,1043,9,2023-05-17,38
2514,3859,6060,5,2023-02-24,34
7268,4693,9728,3,2022-10-25,36
2222,4110,1770,9,2022-10-19,28
1598,3791,7001,1,2023-01-10,36
1834,7525,1253,8,2023-02-17,21
1279,8391,3997,3,2022-11-11,51
3350,8592,6655,6,2023-04-24,47
8535,2542,9138,8,2023-05-01,97
2538,1372,5952,10,2023-01-03,38
1735,5618,1631,5,2023-04-04,76
3474,8550,3120,1,2023-04-29,11
9032,6339,2379,5,2022-11-13,57
8286,6167,7851,8,2022-08-07,55
4256,7369,2940,8,2022-07-08,36
7439,2788,4193,8,2023-01-21,11
3156,3573,8481,4,2023-02-22,34
8650,6069,9987,6,2023-03-16,77
5981,9325,9677,1,2022-08-26,22
8528,5516,9575,1,2023-04-17,58
2945,8870,4195,5,2022-08-11,27
5124,8824,4918,10,2022-08-17,85
5097,2741,3925,10,2022-08-10,32
4851,4616,1927,5,2023-01-18,30
5483,1876,1568,9,2022-06-06,80
5877,5965,6376,9,2023-02-05,45
3220,3664,5710,7,2022-09-15,22
1845,9534,7095,10,2023-05-23,56
8802,9422,1706,2,2023-05-15,69
9728,3582,6707,10,2022-08-19,18
9846,1127,6366,2,2023-01-04,82
9770,3961,2815,7,2023-01-15,23
7098,8604,5981,5,2023-01-04,45
8565,2863,2606,2,2022-11-10,84
5254,6290,7227,3,2023-05-01,97
6477,1079,6734,6,2023-05-21,74
5419,5340,4419,2,2023-04-14,40
1063,8185,9767,10,2022-10-29,31
1050,6899,1478,8,2023-02-26,44
4838,8871,3587,2,2022-09-23,50
4293,5764,4682,10,2022-05-30,84
7211,1818,9055,6,2022-11-23,82
5963,2693,6196,1,2022-11-30,33
5982,5081,8813,5,2023-04-21,93
3561,3413,3261,6,2022-06-27,63
7510,7240,9356,4,2022-07-12,33
4451,4354,1931,10,2023-03-13,32
4278,4819,6917,7,2023-04-03,27
2499,3732,7261,7,2022-12-13,52
9253,6073,1769,5,2023-03-30,21
8478,3736,4031,6,2022-11-11,24
6004,4641,3161,3,2022-09-07,48
2585,4889,4691,7,2023-02-12,96
9008,7441,7664,7,2022-08-18,94
6664,7973,2280,3,2022-11-25,55
4152,9460,7042,5,2023-04-20,54
2346,5195,2029,6,2023-01-06,14
8698,4484,4928,8,2023-05-14,22
9868,3900,7647,7,2023-04-22,53
1683,2793,3572,6,2022-09-20,64
7742,7116,9688,9,2022-07-09,67
8940,6814,8793,8,2023-05-19,82
1733,3150,1425,5,2022-10-27,83
2436,4174,5596,10,2022-07-18,79
5569,8518,1288,3,2022-06-22,20
9219,3296,8038,10,2023-03-28,93
6311,5664,6988,2,2022-07-04,24
3657,4773,9623,10,2022-08-08,91
3511,7817,2729,4,2023-03-09,35
5296,7523,2709,5,2022-09-24,59
2685,9135,8827,3,2022-07-20,48
2002,2258,1886,9,2022-06-10,54
9940,4810,9043,6,2022-07-05,78
5013,7742,1525,8,2022-06-06,100
4652,1150,8442,7,2023-02-15,83
5967,1021,8826,3,2023-02-21,17
2979,3176,7469,3,2022-06-05,72
6895,3149,3303,4,2023-01-21,72
3223,4689,7221,9,2022-11-03,16
1588,9718,9803,5,2022-06-28,91
2627,6336,8883,10,2023-01-13,14
8080,3735,8569,10,2022-10-20,68
9619,4299,7688,6,2022-09-09,12
4488,2593,2638,8,2022-11-25,39
4164,7830,6719,10,2023-03-07,99
5008,1374,1143,8,2022-10-13,66
5269,9810,3421,8,2023-01-05,54
8614,6863,5447,2,2023-05-12,92
7403,3989,3713,7,2023-02-01,62
2072,5603,4273,2,2023-04-06,95
6173,7518,9247,2,2023-01-02,80
5410,9565,2765,3,2022-09-28,87
4258,5428,5696,3,2022-08-22,82
6077,5509,3461,10,2023-04-23,34
3997,8741,8485,7,2022-06-30,46
9521,1205,6547,6,2022-06-07,97
2819,8186,9718,1,2022-10-19,33
8507,4955,1576,1,2022-09-01,12
1714,5655,6099,1,2022-06-13,27
4690,1191,3024,5,2023-02-13,94
1871,1331,3646,6,2022-08-09,18
2771,1185,1883,2,2022-06-02,78
1866,6691,9849,3,2022-12-29,56
5847,8504,9897,5,2022-09-09,57
7259,8481,1835,3,2022-11-09,18
9339,7809,6583,3,2022-09-03,82
3487,9139,5801,3,2023-01-27,55
6369,3049,6040,4,2022-07-25,82
6152,8632,4242,2,2022-08-03,35
2416,5552,9336,2,2023-04-17,13
3111,3812,3796,4,2022-12-21,93
2830,6913,2668,2,2022-11-10,60
8817,9171,3857,7,2022-06-14,63
9598,8881,3886,9,2022-07-21,85
7718,8302,9719,3,2022-06-07,22
5356,8664,8139,6,2022-08-26,12
4439,1451,7043,2,2022-09-16,48
5003,4941,4512,1,2023-02-23,18
5595,3278,8541,4,2023-05-26,95
9431,5936,5496,4,2022-11-29,68
1084,1545,5295,5,2023-03-25,73
9149,8363,2710,6,2022-09-17,97
7616,5316,5408,7,2022-11-13,30
3744,7081,7014,9,2022-11-22,30
8937,7833,1782,6,2022-06-05,61
9062,9901,6260,5,2023-03-06,82
4490,1006,8947,9,2022-12-27,70
7149,5987,8596,9,2022-11-27,20
6841,2628,2304,8,2022-11-07,56
9034,9459,3742,9,2022-11-28,41
4154,6156,5081,7,2022-08-13,86
7523,5938,1689,8,2022-08-30,50
7676,6710,4353,8,2022-10-14,64
1282,3579,8775,1,2022-09-15,41
3997,4169,4617,10,2023-03-14,76
6667,7719,9150,10,2023-02-13,87
3546,1613,6169,2,2023-01-10,26
6175,7586,5341,4,2023-02-26,30
7695,4815,9597,2,2022-10-03,53
7176,5620,3055,9,2022-11-29,99
4798,2710,9064,8,2022-10-28,19
5406,4073,1181,5,2022-08-14,99
3062,7165,8839,7,2022-07-03,39
8341,5240,1290,4,2023-04-11,63
8988,4311,7406,4,2023-02-21,89
3280,7913,2556,5,2023-02-12,26
7569,1341,4611,2,2022-08-29,13
6186,5075,5303,2,2023-03-26,92
6864,4651,6096,4,2022-06-09,10
5542,7523,3706,4,2023-05-04,48
6360,6725,9876,5,2022-08-04,49
4968,1244,8774,7,2022-10-27,51
6811,7977,1318,1,2022-06-04,15
8786,9473,8460,4,2022-07-15,81
9312,1731,5745,7,2022-10-15,41
5798,9648,2694,5,2022-11-22,45
5370,2037,9147,2,2023-03-12,21
2216,1665,8045,7,2023-03-27,54
5727,8792,3228,5,2023-01-26,98
5439,4683,4102,7,2022-07-24,59
6836,5257,6400,9,2023-01-27,94
4977,9010,3557,8,2022-07-20,44
5139,9407,9819,6,2023-01-26,47
9287,7771,5053,7,2023-02-01,77
8159,7503,7943,6,2022-06-10,57
4316,8673,7207,7,2022-12-24,36
8149,7842,9994,4,2023-04-15,13
7911,9226,7151,5,2022-12-24,23
2999,6852,2724,6,2022-08-14,53
4769,7613,4387,7,2022-12-29,65
2232,9221,3067,4,2023-05-08,100
1865,2352,7169,9,2022-06-01,44
6495,5994,8671,6,2022-08-29,57
8666,7501,6143,6,2022-08-12,76
4201,2008,1252,6,2023-04-07,19
8326,7248,9999,10,2022-06-23,90
4689,6480,4610,1,2023-04-14,55
9365,4601,7891,6,2023-05-29,23
8728,1828,7429,2,2022-09-07,57
3606,4205,3282,10,2023-01-31,92
4185,8583,6359,9,2023-03-23,41
9116,8656,3871,4,2022-07-05,64
8481,8809,5226,3,2022-08-22,53
8851,1527,6162,9,2023-04-28,82
4452,4889,1014,5,2022-08-04,57
4056,5597,4018,2,2023-05-20,41
3825,3635,4421,4,2022-12-31,42
2318,5154,5833,1,2023-01-12,73
1191,9818,1030,10,2022-08-04,41
5223,4503,4636,8,2022-06-02,28
3078,5292,8289,7,2023-01-22,70
7507,5927,3032,8,2022-07-31,80
6761,8830,9280,1,2023-02-01,17
8347,9660,1108,3,2022-12-29,14
7141,3003,5295,2,2022-12-10,16
5821,7376,5186,9,2022-12-20,13
3915,3589,4878,10,2022-12-11,14
3466,7546,1745,6,2022-11-25,79
3740,7441,9648,7,2022-12-16,66
4217,8112,4363,7,2022-10-03,17
3544,8677,8621,8,2022-09-20,34
4717,7913,8707,4,2022-07-29,13
8346,1492,7884,4,2022-07-11,85
3603,3175,2006,10,2022-06-19,29
7626,5613,1289,1,2022-11-07,94
9696,6983,4046,1,2022-11-20,44
4676,3047,6994,3,2023-05-11,64
8223,5839,8142,1,2022-09-01,36
8079,3004,7353,5,2023-02-24,81
8691,9690,5723,2,2022-11-07,54
8134,3283,6862,5,2023-05-11,29
7799,4009,4702,7,2023-01-14,46
4125,6630,4825,6,2022-11-06,21
5681,6700,8662,5,2022-12-24,35
6448,2877,9000,3,2023-03-31,41
2262,6254,7997,3,2023-01-15,60
9952,5363,4282,5,2023-03-14,94
9679,4627,3661,9,2022-08-28,15
9294,8771,3872,8,2022-08-11,50
2849,2472,7598,6,2023-03-30,60
1932,6489,4338,6,2023-04-14,70
3483,4736,2052,4,2022-12-23,15
6564,5375,4624,7,2022-09-20,66
5413,4488,2527,3,2022-09-04,60
9701,9668,6977,6,2022-08-28,88
2867,7285,4633,3,2023-03-11,30
7644,4947,7104,8,2022-08-13,43
4793,9824,8732,10,2022-09-20,44
6831,3572,7089,6,2022-09-17,74
5542,1537,3074,9,2022-09-04,15
4124,2292,1348,8,2022-11-24,27
9257,2638,4158,2,2023-01-09,50
4689,2841,1977,2,2022-12-03,78
1142,9090,3895,7,2022-12-14,64
8855,7943,7370,10,2022-10-03,58
2794,2746,5770,3,2022-07-02,51
8029,2434,4982,6,2023-02-20,14
7333,5179,2739,1,2022-12-27,81
5347,5670,6939,2,2023-03-07,15
9222,1042,9862,4,2022-07-09,76
4984,7350,8437,10,2022-09-05,68
5041,4976,1421,9,2023-03-25,41
3817,7233,8418,7,2023-04-07,88
4854,6341,8145,10,2022-11-14,36
3411,8557,1529,7,2022-08-09,94
7619,8203,6741,9,2022-11-10,67
3333,1788,8246,3,2023-01-02,27
1321,5174,5901,4,2023-03-01,54
4571,5616,1896,1,2022-09-17,20
7171,8834,5575,6,2023-03-19,45
6263,9321,3406,3,2023-03-15,77
9927,1576,7987,2,2022-12-20,54
3217,2008,8591,9,2022-12-06,15
1283,7877,6074,6,2022-06-29,39
3564,6874,4090,10,2022-08-13,14
7399,3366,8204,1,2023-05-12,62
1506,8642,8757,4,2023-02-03,65
9936,4925,5227,5,2023-03-08,18
5810,2551,4870,4,2023-03-13,100
9122,4667,2975,7,2022-09-15,21
1012,8847,2867,9,2022-08-31,48
7553,2711,5202,4,2023-01-29,60
6131,6474,4030,1,2023-01-23,25
3948,9796,1541,6,2022-12-05,57
6516,2871,5706,3,2023-05-09,33
6463,4548,6003,9,2022-12-27,12
7149,2608,5752,5,2023-05-04,79
8865,5627,5550,7,2022-10-26,37
6233,2851,9381,9,2022-09-26,11
2972,2250,8764,1,2023-02-25,72
9264,2633,5439,7,2023-04-03,25
3524,1889,3442,8,2022-07-10,28
1583,8162,5757,9,2023-01-04,46
8657,4126,1185,7,2023-04-02,32
4773,5442,3325,10,2022-11-04,22
9835,3775,6937,8,2023-03-06,97
1886,8418,5265,9,2022-07-06,89
4200,7756,8765,1,2023-02-26,19
7883,2762,7878,7,2022-06-23,35
5983,2201,6685,5,2023-04-05,36
6488,4934,9646,10,2022-12-02,81
1740,7929,5195,6,2023-05-23,20
8335,8494,1484,7,2023-02-26,14
6305,4502,7312,7,2023-01-04,88
8710,8800,1804,8,2022-11-29,53
3785,8601,1066,9,2023-03-30,73
1491,3719,1439,5,2022-07-15,72
6309,6275,3924,4,2023-05-27,48
7217,3588,7242,10,2022-11-27,59
1745,2033,5782,1,2022-09-04,100
9411,3626,1565,4,2022-09-21,41
7438,1388,9315,8,2022-10-21,74
2765,6900,1813,6,2022-09-02,89
7741,8578,5497,5,2023-02-15,18
2055,9438,3788,5,2023-03-26,67
9130,1158,5744,8,2022-11-30,41
3814,2414,2993,9,2023-04-18,79
9363,6900,7106,4,2023-05-04,65
3514,8126,6189,6,2022-11-06,60
9041,9664,3718,10,2022-07-26,78
3728,6854,8337,5,2022-08-01,20
8547,8132,5257,10,2022-11-24,11
5837,9919,8455,4,2022-12-10,75
9204,3294,6018,5,2023-04-05,46
9717,2996,9421,9,2023-04-30,87
1139,2867,4146,6,2022-12-03,77
7093,9328,5519,7,2023-01-11,81
7299,4912,4786,10,2022-11-17,100
9498,5192,8145,4,2023-05-20,86
9453,6232,3358,6,2023-03-16,16
7560,7222,1342,5,2022-09-15,94
1683,4064,8005,6,2022-09-19,91
2745,2530,5743,9,2022-09-06,19
6818,1706,5500,5,2022-10-02,20
9383,5145,8362,4,2022-07-31,80
2504,9848,5355,8,2022-10-09,29
2996,4908,6603,10,2022-08-31,35
1610,7850,4744,2,2023-01-09,44
8100,5873,8991,2,2022-06-18,67
1755,2225,1920,7,2022-10-25,29
7444,6019,6068,1,2023-05-10,94
6343,5993,9485,5,2023-01-28,100
2500,7659,9182,8,2022-09-26,40
6491,2065,5921,2,2022-12-07,60
6035,8570,5331,3,2022-12-23,26
7190,4404,7869,1,2023-05-01,61
1241,3954,1035,8,2022-06-04,27
3847,3845,5876,7,2022-12-04,68
9947,1887,2203,10,2022-11-11,85
6407,1809,5167,6,2022-06-26,23
9080,1035,9432,1,2022-06-30,42
8275,7956,2906,2,2022-09-08,60
4199,4679,9959,3,2022-11-13,66
5170,3146,9872,8,2022-09-28,63
6514,2235,1279,1,2022-05-31,52
2006,8784,4076,9,2022-06-25,84
1941,9284,7531,3,2022-10-27,57
1346,5439,3325,9,2022-10-22,89
7638,3089,1895,5,2022-09-28,70
4140,2807,6669,7,2023-05-27,70
7352,2706,4781,5,2022-12-11,85
7464,3842,7192,7,2022-12-09,18
2425,6569,3851,8,2022-11-13,61
7795,2196,8524,10,2023-04-26,47
7372,7469,4478,5,2023-01-10,48
6679,1082,3873,6,2022-06-16,83
4693,4788,3858,2,2023-05-08,69
5689,4691,3471,7,2022-12-24,98
6853,8951,9561,2,2022-10-13,95
7058,6225,8359,4,2022-06-01,71
3423,7953,4684,4,2022-06-07,19
4563,2018,4572,4,2023-01-04,82
3492,5507,1885,10,2023-04-10,59
7699,3981,6369,5,2023-02-04,15
8615,3404,1312,10,2022-07-25,50
1935,3301,7323,5,2022-11-15,98
7199,4624,2521,1,2022-11-17,16
6068,7547,8816,1,2023-02-01,55
8390,1623,1168,1,2022-12-15,61
4535,8051,8773,6,2022-07-19,100
4981,5744,2861,2,2023-03-09,76
3094,7863,1140,3,2022-08-22,55
7137,5894,7817,10,2022-06-27,29
4543,2443,5977,10,2023-05-28,16
9545,3502,2879,5,2023-01-12,93
2478,1962,5292,7,2022-09-26,95
1877,9712,7583,3,2022-12-22,85
7696,4335,5134,10,2022-06-09,53
3974,3049,2034,9,2022-08-27,45
5983,5769,5787,3,2022-08-03,34
7971,5457,8319,2,2023-04-08,31
7712,5772,1911,6,2022-11-10,69
1149,1847,5719,3,2022-07-17,46
2338,4670,3732,2,2023-01-26,61
2515,2417,8224,9,2022-11-03,61
8267,6585,5526,4,2023-01-27,44
2255,5928,4099,9,2023-02-09,77
7222,8209,4734,1,2022-10-07,95
6710,3994,5456,10,2022-08-16,49
6354,6688,4538,10,2022-12-10,89
5012,7706,3925,5,2023-01-27,20
1348,3266,3125,10,2023-02-10,47
8585,7102,7840,1,2023-01-26,52
9966,1256,7003,6,2023-01-16,88
3363,7769,7795,10,2022-12-29,17
7729,6282,5587,6,2023-02-16,20
7750,5864,9200,5,2022-06-07,89
4698,6907,3928,4,2022-12-14,61
8338,8200,5537,6,2023-02-26,60
1303,3400,6710,7,2022-07-08,20
2047,1844,5012,10,2022-12-06,21
6364,6100,9260,7,2022-09-18,33
6017,5426,2564,10,2022-08-20,75
4816,8197,6515,4,2022-06-13,76
3619,6646,9099,8,2022-09-29,60
9385,9865,9472,10,2023-04-07,19
4076,6705,9574,9,2022-09-20,97
5490,6272,9628,2,2023-01-27,21
8092,9646,2681,2,2023-03-20,65
4416,6355,2528,3,2022-10-05,38
4061,4003,6812,9,2022-07-12,75
5242,8084,8904,4,2022-12-17,65
2453,7602,1583,6,2023-04-16,22
4231,3022,3413,7,2022-10-26,91
1724,5656,5972,6,2022-09-18,72
5526,3726,3303,7,2023-02-02,16
3681,7917,4953,6,2023-05-25,90
2129,1788,4486,10,2022-12-17,50
8647,5260,1419,6,2022-11-13,84
2054,4629,2537,4,2023-02-24,12
3125,1008,8305,6,2022-09-16,15
7478,9418,4335,10,2022-11-05,16
9950,7722,7540,8,2023-05-02,85
9388,8353,4817,1,2023-04-27,86
4632,6177,2818,6,2023-03-29,91
9059,6918,8528,3,2023-01-31,60
9313,5785,6345,6,2023-01-26,78
1612,5491,5322,8,2022-11-03,81
2741,9771,8432,9,2022-09-02,48
8938,3547,6125,3,2022-10-20,84
1423,9125,2470,6,2022-07-26,44
2692,9098,4957,10,2023-05-19,67
6471,3695,3580,8,2022-12-16,94
8799,2600,2040,3,2022-09-22,24
1747,7221,1407,6,2023-03-08,50
5755,5487,2348,8,2023-01-12,18
9716,3198,1098,2,2022-10-30,53
2268,3689,2743,4,2022-06-20,26
4800,6210,6225,3,2022-07-19,59
6113,2243,2235,2,2023-03-18,97
7060,2967,8657,2,2023-04-04,62
1762,9595,2577,10,2022-07-16,19
6633,5740,4586,4,2023-05-22,60
2506,8357,3821,4,2022-10-15,59
7141,1405,7359,3,2022-08-26,58
5043,1676,4712,8,2023-01-21,77
3184,8469,6178,7,2022-11-27,93
9544,9486,1908,1,2022-11-01,60
3227,1654,4688,1,2023-01-07,83
4756,3481,3617,8,2023-03-04,12
4902,7516,9186,9,2022-12-08,69
4667,3209,7120,4,2022-09-18,40
3321,4522,4329,4,2023-04-30,52
5142,3361,6271,8,2023-01-16,62
5914,2313,1422,2,2022-09-01,75
3978,6645,9917,2,2022-12-09,83
1900,5010,9190,5,2023-02-06,68
3128,4866,1450,8,2022-10-31,40
4923,7408,5983,2,2023-01-17,77
1991,2399,7339,3,2023-03-22,43
8588,1878,5241,2,2023-03-19,51
6325,7782,3392,5,2023-05-19,62
3011,4232,2097,2,2022-09-21,28
6094,6376,4852,4,2022-08-10,34
3399,1162,2507,7,2022-06-27,26
1206,7486,8096,2,2022-12-10,85
7585,3976,5151,4,2022-09-09,20
8111,4656,5354,7,2022-09-06,17
7861,8009,3689,2,2023-01-05,60
1595,7890,7578,10,2022-09-12,74
8114,7799,2474,3,2022-12-28,40
4851,8623,5618,1,2022-07-19,29
7880,9838,9858,9,2023-02-01,63
6447,8638,4972,3,2022-11-20,23
6070,5683,8341,5,2023-03-31,73
7216,9570,6954,10,2023-02-04,91
7675,6739,9125,9,2022-06-25,71
3504,9735,7205,1,2023-05-13,77
1059,5218,9049,9,2023-04-08,17
2660,8753,2370,5,2022-12-12,41
3709,9533,5373,4,2023-05-18,30
4533,4753,3554,5,2023-03-12,12
2418,4871,9469,4,2022-08-17,87
3886,6764,6015,7,2023-01-29,96
9699,3452,9689,7,2022-11-22,80
8699,6015,8514,7,2023-04-27,19
5278,7084,2357,2,2023-03-12,16
2660,2673,7746,8,2022-11-08,57
7645,7937,7353,5,2022-08-07,91
2096,5262,7310,10,2022-06-25,63
5111,9972,2599,4,2022-06-30,95
9662,6971,3330,5,2022-09-25,71
5857,9696,5071,9,2023-04-16,30
4679,1752,5907,10,2023-04-27,23
6151,3645,9104,6,2022-06-10,22
6164,3387,5585,7,2022-09-13,69
3455,6692,6209,3,2022-12-16,45
2978,1023,1721,5,2023-03-26,32
3545,9758,9765,5,2022-07-24,26
1333,4726,4247,7,2023-04-24,39
1942,2019,7758,5,2022-08-26,74
2763,5283,5261,9,2022-10-11,100
7568,4558,7019,3,2022-07-29,27
1476,9146,7901,2,2022-11-06,63
7920,1076,7649,8,2023-05-28,34
1124,5633,1395,8,2022-09-22,11
5111,9453,2819,6,2022-07-13,68
4780,7638,1857,6,2022-10-25,38
2719,2085,3679,8,2022-11-12,24
4568,8611,6009,6,2022-08-28,17
2226,9955,8009,1,2022-08-17,83
2107,6183,2273,2,2022-06-16,87
8562,1780,6299,4,2023-03-09,27
6563,4085,2011,6,2023-04-04,28
5175,9079,7149,3,2022-12-16,69
3362,6224,8117,3,2022-09-01,98
7747,2598,3013,2,2022-06-21,57
1710,2860,2810,4,2022-08-09,100
3078,9765,8350,6,2022-09-21,22
1894,9828,7310,7,2022-06-10,63
9195,1415,1727,7,2023-02-18,81
8423,1508,9528,1,2022-11-07,40
1369,1342,8676,9,2022-10-07,47
8279,5524,1715,9,2022-11-15,24
5604,4745,6140,3,2023-01-31,50
6448,1352,8315,4,2022-08-30,15
2717,7909,8431,6,2023-05-01,65
5653,9551,6970,9,2022-06-03,42
3622,5135,2205,10,2023-04-26,78
8060,1856,9906,9,2023-05-19,15
7415,4584,9303,8,2023-05-13,15
2394,5771,3493,10,2023-05-07,73
8262,3478,8639,7,2023-01-19,16
5693,8376,9186,4,2023-05-25,90
6514,8050,6321,6,2022-08-22,56
9513,6813,4553,10,2023-03-31,71
5809,3234,1989,1,2022-10-12,58
2667,7720,5229,2,2023-01-05,40
9788,7299,4044,6,2023-01-15,11
7220,9728,6152,5,2022-11-01,80
8906,4485,6476,9,2022-11-10,71
2025,3867,3263,8,2023-02-20,69
7585,7534,7056,2,2022-09-27,13
7224,2386,9626,3,2022-08-04,92
7719,3587,2964,7,2022-06-04,36
5396,1347,1126,9,2022-09-27,20
1010,9245,3636,5,2022-08-29,80
1683,9575,5974,6,2022-11-16,57
6813,4134,9334,3,2022-08-25,73
4787,7052,8684,8,2023-02-16,16
7255,4171,1509,4,2022-08-17,90
4830,3382,1873,10,2022-08-29,57
2852,1412,6280,2,2022-07-02,27
5947,9168,3310,3,2022-07-06,89
3002,6084,4348,9,2023-02-21,78
7236,2159,9349,1,2022-06-10,99
6563,5655,8097,1,2022-12-21,28
6681,5176,1443,3,2023-05-09,10
9353,2104,2952,10,2022-11-26,20
3206,2290,4673,7,2022-08-17,23
5037,6981,6783,3,2022-06-25,28
1195,2218,5952,4,2023-05-29,86
8980,9466,5905,4,2023-03-09,54
6618,1121,9536,3,2022-06-22,15
3153,2581,8598,9,2023-04-24,49
7062,1790,8470,8,2022-09-13,73
1240,1873,8716,9,2022-06-06,44
3188,8420,8646,2,2023-03-08,54
6086,8493,9841,3,2023-03-18,33
6056,3316,5846,5,2023-04-08,54
3538,7490,1202,4,2022-11-12,15
7887,1678,6366,3,2022-10-17,53
2660,4484,9674,5,2022-08-14,90
3576,2673,1758,6,2022-07-30,96
8609,2081,4876,9,2022-12-10,52
1294,1704,6375,5,2022-08-22,25
8899,5450,6957,1,2023-01-07,87
2395,1707,8019,6,2022-09-02,74
8354,6180,6249,10,2023-02-22,77
7523,5987,8221,2,2023-04-20,64
9097,8758,5473,10,2022-11-13,93
8402,8690,2896,10,2023-04-09,38
7054,8527,1859,7,2023-03-30,14
4045,6415,1660,6,2022-11-21,28
1530,2922,3441,1,2023-01-23,28
5753,6099,8040,10,2022-10-09,93
4938,5741,6052,1,2022-06-29,50
2241,1703,9266,7,2022-10-29,68
7005,5504,4630,9,2022-07-04,18
4558,1429,9038,1,2022-08-03,54
6932,6785,7599,6,2023-02-06,76
9841,2438,2854,9,2022-06-03,80
2879,5324,4013,7,2022-08-09,70
6341,1526,6465,2,2023-01-21,93
4818,4933,5609,9,2022-10-26,26
6106,5498,2398,3,2022-11-29,93
8724,5513,9382,7,2022-11-16,73
7847,6097,1464,10,2022-08-19,63
5325,8273,4240,4,2022-08-24,20
7177,3945,2228,2,2022-10-05,15
2750,3255,9760,1,2022-07-14,76
5081,5602,8259,4,2023-01-03,59
5402,9299,4341,10,2023-05-10,27
3223,5634,9047,8,2022-09-08,73
6327,1064,9545,8,2022-12-17,45
